grant_id,eric_id,title,author,publicationtype,publicationdateyear,publisher,source,url
R305A060067,ED523047,Handbook of Education Policy Research,"Sykes, Gary, Ed.; Schneider, Barbara, Ed.; Plank, David N., Ed.","Books,Collected Works - General",2009,"Routledge, Taylor & Francis Group. 7625 Empire Drive, Florence, KY 41042. Tel: 800-634-7064; Fax: 800-248-4724; e-mail: cserve@routledge-ny.com; Web site: http://www.routledge.com","Routledge, Taylor & Francis Group",http://www.routledge.com/books/details/9780415989916
R305A060067,ED521615,Creating a New Teaching Profession,"Goldhaber, Dan, Ed.; Hannaway, Jane, Ed.","Books,Collected Works - General",2009,"Urban Institute Press. 2100 M Street NW, Washington, DC 20037. Tel: 202-261-5687; Fax: 202-467-5775; Web site: http://www.urban.org/uipress/",Urban Institute Press,http://www.urban.org/uipress/publications/211524.html
R305A060067,ED513819,Value Added of Teachers in High-Poverty Schools and Lower-Poverty Schools. Working Paper 52,"Sass, Tim R.; Hannaway, Jane; Xu, Zeyu; Figlio, David N.; Feng, Li",Reports - Evaluative,2010,"National Center for Analysis of Longitudinal Data in Education Research. The Urban Institute, 2100 M Street NW, Washington, DC 20037. Tel: 202-261-5739; Fax: 202-833-2477; e-mail: inquiry@caldercenter.org; Web site: http://www.caldercenter.org",National Center for Analysis of Longitudinal Data in Education Research,NA
R305A060067,ED514493,Teacher Attitudes about Compensation Reform: Implications for Reform Implementation. Working Paper 50,"Goldhaber, Dan; DeArmond, Michael; DeBurgomaster, Scott",Reports - Descriptive,2010,"National Center for Analysis of Longitudinal Data in Education Research. The Urban Institute, 2100 M Street NW, Washington, DC 20037. Tel: 202-261-5739; Fax: 202-833-2477; e-mail: inquiry@caldercenter.org; Web site: http://www.caldercenter.org",National Center for Analysis of Longitudinal Data in Education Research,NA
R305A060067,ED514495,"Teacher Mobility, School Segregation, and Pay-Based Policies to Level the Playing Field. Working Paper 44","Clotfelter, Charles T.; Ladd, Helen F.; Vigdor, Jacob L.",Reports - Research,2010,"National Center for Analysis of Longitudinal Data in Education Research. The Urban Institute, 2100 M Street NW, Washington, DC 20037. Tel: 202-261-5739; Fax: 202-833-2477; e-mail: inquiry@caldercenter.org; Web site: http://www.caldercenter.org",National Center for Analysis of Longitudinal Data in Education Research,NA
R305A060067,ED498003,High Poverty Schools and the Distribution of Teachers and Principals,"Clotfelter, Charles; Ladd, Helen F.; Vigdor, Jacob; Wheeler, Justin",Reports - Research,2006,"Terry Sanford Institute of Public Policy. P.O. Box 90239, Durham, NC 27708-0239. Tel: 919-613-7401; Fax: 919-681-8288; e-mail: ppsinfo@duke.edu; Web site: http://www.pubpol.duke.edu",Terry Sanford Institute of Public Policy,NA
R305A060067,ED511762,What Makes Special Education Teachers Special? Teacher Training and Achievement of Students with Disabilities. Working Paper 49,"Feng, Li; Sass, Tim R.",Reports - Evaluative,2010,"National Center for Analysis of Longitudinal Data in Education Research. The Urban Institute, 2100 M Street NW, Washington, DC 20037. Tel: 202-261-5739; Fax: 202-833-2477; e-mail: inquiry@caldercenter.org; Web site: http://www.caldercenter.org",National Center for Analysis of Longitudinal Data in Education Research,NA
R305A060067,ED511763,Scaling the Digital Divide: Home Computer Technology and Student Achievement. Working Paper 48,"Vigdor, Jacob L.; Ladd, Helen F.",Reports - Evaluative,2010,"National Center for Analysis of Longitudinal Data in Education Research. The Urban Institute, 2100 M Street NW, Washington, DC 20037. Tel: 202-261-5739; Fax: 202-833-2477; e-mail: inquiry@caldercenter.org; Web site: http://www.caldercenter.org",National Center for Analysis of Longitudinal Data in Education Research,NA
R305A060067,ED511765,Measure for Measure: The Relationship between Measures of Instructional Practice in Middle School English Language Arts and Teachers' Value-Added Scores. Working Paper 45,"Grossman, Pamela L.; Loeb, Susanna; Cohen, Julia; Hammerness, Karen; Wyckoff, James H.; Boyd, Donald J.; Lankford, Hamilton",Reports - Evaluative,2010,"National Center for Analysis of Longitudinal Data in Education Research. The Urban Institute, 2100 M Street NW, Washington, DC 20037. Tel: 202-261-5739; Fax: 202-833-2477; e-mail: inquiry@caldercenter.org; Web site: http://www.caldercenter.org",National Center for Analysis of Longitudinal Data in Education Research,NA
R305A060067,ED509651,Value-Added Analysis and Education Policy. Brief 1,"Rivkin, Steven G.",Reports - Descriptive,2007,"National Center for Analysis of Longitudinal Data in Education Research. The Urban Institute, 2100 M Street NW, Washington, DC 20037. Tel: 202-261-5739; Fax: 202-833-2477; e-mail: inquiry@caldercenter.org; Web site: http://www.caldercenter.org",National Center for Analysis of Longitudinal Data in Education Research,NA
R305A060067,ED509655,How and Why Do Teacher Credentials Matter for Student Achievement? Working Paper 2. Revised,"Clotfelter, Charles T.; Ladd, Helen F.; Vigdor, Jacob L.",Reports - Research,2007,"National Center for Analysis of Longitudinal Data in Education Research. The Urban Institute, 2100 M Street NW, Washington, DC 20037. Tel: 202-261-5739; Fax: 202-833-2477; e-mail: inquiry@caldercenter.org; Web site: http://www.caldercenter.org",National Center for Analysis of Longitudinal Data in Education Research,NA
R305A060067,ED509656,"Teacher Training, Teacher Quality, and Student Achievement. Working Paper 3","Harris, Douglas N.; Sass, Tim R.",Reports - Evaluative,2007,"National Center for Analysis of Longitudinal Data in Education Research. The Urban Institute, 2100 M Street NW, Washington, DC 20037. Tel: 202-261-5739; Fax: 202-833-2477; e-mail: inquiry@caldercenter.org; Web site: http://www.caldercenter.org",National Center for Analysis of Longitudinal Data in Education Research,NA
R305A060067,ED509657,High School Diploma and GED Attainment in Florida. Research Note 1,"Sass, Tim R.","Numerical/Quantitative Data,Reports - Evaluative",2008,"National Center for Analysis of Longitudinal Data in Education Research. The Urban Institute, 2100 M Street NW, Washington, DC 20037. Tel: 202-261-5739; Fax: 202-833-2477; e-mail: inquiry@caldercenter.org; Web site: http://www.caldercenter.org",National Center for Analysis of Longitudinal Data in Education Research,NA
R305A060067,ED509660,Cramming: The Effects of School Accountability on College-Bound Students. Working Paper 7,"Donovan, Colleen; Figlio, David; Rush, Mark","Numerical/Quantitative Data,Reports - Research",2007,"National Center for Analysis of Longitudinal Data in Education Research. The Urban Institute, 2100 M Street NW, Washington, DC 20037. Tel: 202-261-5739; Fax: 202-833-2477; e-mail: inquiry@caldercenter.org; Web site: http://www.caldercenter.org",National Center for Analysis of Longitudinal Data in Education Research,NA
R305A060067,ED509661,Individual Teacher Incentives and Student Performance. Working Paper 8,"Figlio, David N.; Kenny, Lawrence W.",Reports - Research,2007,"National Center for Analysis of Longitudinal Data in Education Research. The Urban Institute, 2100 M Street NW, Washington, DC 20037. Tel: 202-261-5739; Fax: 202-833-2477; e-mail: inquiry@caldercenter.org; Web site: http://www.caldercenter.org",National Center for Analysis of Longitudinal Data in Education Research,NA
R305A060067,ED509662,Efficiency and Equity in the Time Pattern of Teacher Pension Benefits: An Analysis of Four State Systems. Working Paper 6,"Costrell, Robert M.; Podgursky, Michael",Reports - Evaluative,2007,"National Center for Analysis of Longitudinal Data in Education Research. The Urban Institute, 2100 M Street NW, Washington, DC 20037. Tel: 202-261-5739; Fax: 202-833-2477; e-mail: inquiry@caldercenter.org; Web site: http://www.caldercenter.org",National Center for Analysis of Longitudinal Data in Education Research,NA
R305A060067,ED509663,"Teacher Pensions and Retirement Behavior: How Teacher Pension Rules Affect Behavior, Mobility, and Retirement. Working Paper 5","Podgursky, Michael; Ehlert, Mark",Reports - Evaluative,2007,"National Center for Analysis of Longitudinal Data in Education Research. The Urban Institute, 2100 M Street NW, Washington, DC 20037. Tel: 202-261-5739; Fax: 202-833-2477; e-mail: inquiry@caldercenter.org; Web site: http://www.caldercenter.org",National Center for Analysis of Longitudinal Data in Education Research,NA
R305A060067,ED509664,"Everyone's Doing It, but What Does Teacher Testing Tell Us about Teacher Effectiveness? Working Paper 9","Goldhaber, Dan",Reports - Evaluative,2007,"National Center for Analysis of Longitudinal Data in Education Research. The Urban Institute, 2100 M Street NW, Washington, DC 20037. Tel: 202-261-5739; Fax: 202-833-2477; e-mail: inquiry@caldercenter.org; Web site: http://www.caldercenter.org",National Center for Analysis of Longitudinal Data in Education Research,NA
R305A060067,ED509666,Are Public Schools Really Losing Their Best? Assessing the Career Transitions of Teachers and Their Implications for the Quality of the Teacher Workforce. Working Paper 12,"Goldhaber, Dan; Gross, Betheny; Player, Daniel","Numerical/Quantitative Data,Reports - Evaluative",2007,"National Center for Analysis of Longitudinal Data in Education Research. The Urban Institute, 2100 M Street NW, Washington, DC 20037. Tel: 202-261-5739; Fax: 202-833-2477; e-mail: inquiry@caldercenter.org; Web site: http://www.caldercenter.org",National Center for Analysis of Longitudinal Data in Education Research,NA
R305A060067,ED509667,Feeling the Florida Heat? How Low-Performing Schools Respond to Voucher and Accountability Pressure. Working Paper 13,"Rouse, Cecilia Elena; Hannaway, Jane; Goldhaber, Dan; Figlio, David",Reports - Evaluative,2007,"National Center for Analysis of Longitudinal Data in Education Research. The Urban Institute, 2100 M Street NW, Washington, DC 20037. Tel: 202-261-5739; Fax: 202-833-2477; e-mail: inquiry@caldercenter.org; Web site: http://www.caldercenter.org",National Center for Analysis of Longitudinal Data in Education Research,NA
R305A060067,ED509668,"Public School Choice and Integration: Evidence from Durham, North Carolina. Working Paper 14","Bifulco, Robert; Ladd, Helen F.; Ross, Stephen",Reports - Evaluative,2008,"National Center for Analysis of Longitudinal Data in Education Research. The Urban Institute, 2100 M Street NW, Washington, DC 20037. Tel: 202-261-5739; Fax: 202-833-2477; e-mail: inquiry@caldercenter.org; Web site: http://www.caldercenter.org",National Center for Analysis of Longitudinal Data in Education Research,NA
R305A060067,ED509669,School Segregation under Color-Blind Jurisprudence: The Case of North Carolina. Working Paper 16,"Clotfelter, Charles T.; Ladd, Helen F.; Vigdor, Jacob L.",Reports - Evaluative,2008,"National Center for Analysis of Longitudinal Data in Education Research. The Urban Institute, 2100 M Street NW, Washington, DC 20037. Tel: 202-261-5739; Fax: 202-833-2477; e-mail: inquiry@caldercenter.org; Web site: http://www.caldercenter.org",National Center for Analysis of Longitudinal Data in Education Research,NA
R305A060067,ED509671,Measuring Effect Sizes: The Effect of Measurement Error. Working Paper 19,"Boyd, Donald; Grossman, Pamela; Lankford, Hamilton; Loeb, Susanna; Wyckoff, James",Reports - Evaluative,2008,"National Center for Analysis of Longitudinal Data in Education Research. The Urban Institute, 2100 M Street NW, Washington, DC 20037. Tel: 202-261-5739; Fax: 202-833-2477; e-mail: inquiry@caldercenter.org; Web site: http://www.caldercenter.org",National Center for Analysis of Longitudinal Data in Education Research,NA
R305A060067,ED509673,Student Transience in North Carolina: The Effect of School Mobility on Student Outcomes Using Longitudinal Data. Working Paper 22,"Xu, Zeyu; Hannaway, Jane; D'Souza, Stephanie",Reports - Evaluative,2009,"National Center for Analysis of Longitudinal Data in Education Research. The Urban Institute, 2100 M Street NW, Washington, DC 20037. Tel: 202-261-5739; Fax: 202-833-2477; e-mail: inquiry@caldercenter.org; Web site: http://www.caldercenter.org",National Center for Analysis of Longitudinal Data in Education Research,NA
R305A060067,ED509674,The Texas FERPA Story. Brief 5,"O'Brien, Dan",Reports - Descriptive,2008,"National Center for Analysis of Longitudinal Data in Education Research. The Urban Institute, 2100 M Street NW, Washington, DC 20037. Tel: 202-261-5739; Fax: 202-833-2477; e-mail: inquiry@caldercenter.org; Web site: http://www.caldercenter.org",National Center for Analysis of Longitudinal Data in Education Research,NA
R305A060067,ED509680,Teachers' Perceptions of Their Working Conditions: How Predictive of Policy-Relevant Outcomes? Working Paper 33,"Ladd, Helen F.","Numerical/Quantitative Data,Reports - Research",2009,"National Center for Analysis of Longitudinal Data in Education Research. The Urban Institute, 2100 M Street NW, Washington, DC 20037. Tel: 202-261-5739; Fax: 202-833-2477; e-mail: inquiry@caldercenter.org; Web site: http://www.caldercenter.org",National Center for Analysis of Longitudinal Data in Education Research,NA
R305A060067,ED509682,Principal Effectiveness and Leadership in an Era of Accountability: What Research Says. Brief 8,"Rice, Jennifer King",Reports - Evaluative,2010,"National Center for Analysis of Longitudinal Data in Education Research. The Urban Institute, 2100 M Street NW, Washington, DC 20037. Tel: 202-261-5739; Fax: 202-833-2477; e-mail: inquiry@caldercenter.org; Web site: http://www.caldercenter.org",National Center for Analysis of Longitudinal Data in Education Research,NA
R305A060067,ED509684,What Makes for a Good Teacher and Who Can Tell? Working Paper 30,"Harris, Douglas N.; Sass, Tim R.",Reports - Evaluative,2009,"National Center for Analysis of Longitudinal Data in Education Research. The Urban Institute, 2100 M Street NW, Washington, DC 20037. Tel: 202-261-5739; Fax: 202-833-2477; e-mail: inquiry@caldercenter.org; Web site: http://www.caldercenter.org",National Center for Analysis of Longitudinal Data in Education Research,NA
R305A060067,ED509685,Estimating Principal Effectiveness. Working Paper 32,"Branch, Gregory; Hanushek, Eric; Rivkin, Steven",Reports - Evaluative,2009,"National Center for Analysis of Longitudinal Data in Education Research. The Urban Institute, 2100 M Street NW, Washington, DC 20037. Tel: 202-261-5739; Fax: 202-833-2477; e-mail: inquiry@caldercenter.org; Web site: http://www.caldercenter.org",National Center for Analysis of Longitudinal Data in Education Research,NA
