grant_id,ies_title,project_type,design,is_rct_final,design_signal,pre_wwc_call,in_wwc,wwc_designs,wwc_is_rct,rct_evidence,eric_rct_desc,eric_qed_desc,hit_title,hit_purpose,hit_abstract,hit_eric,hit_nonrct,is_center,n_abstracts,is_trial_design
R305A050056,Center for Research on the Educational Achievement and Teaching of English Language Learners (CREATE),Development and Innovation,Efficacy,FALSE,research center (not a trial),non-RCT,FALSE,NA,FALSE,abstract + eric,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,23,TRUE
R305A060034,National Center for Performance Incentives (Policy-NCPI),Efficacy,Efficacy,FALSE,research center (not a trial),non-RCT,FALSE,NA,FALSE,eric,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,90,TRUE
R305C190014,"The National Center for Rural School Mental Health (NCRSMH): Enhancing the Capacity of Rural Schools to Identify, Prevent, and Intervene in Youth Mental Health Concerns",Development and Innovation,Efficacy,FALSE,research center (not a trial),non-RCT,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,7,TRUE
R305A060021,National Center for Research on Early Childhood Education,Other,Other,FALSE,research center (not a trial),non-RCT,FALSE,NA,FALSE,purpose + abstract + eric,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,339,FALSE
R305A060044,National Research Center on the Gifted and Talented,Other,Other,FALSE,research center (not a trial),non-RCT,FALSE,NA,FALSE,abstract + eric,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,22,FALSE
R305C080009,National Research & Development Center on Cognition and Science Instruction,Other,Other,FALSE,research center (not a trial),non-RCT,FALSE,NA,FALSE,purpose + abstract + eric,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,5,FALSE
R305C080022,National Research & Development Center on Instructional Technology: Possible Worlds,Other,Other,FALSE,research center (not a trial),non-RCT,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,411,FALSE
R305C090023,National Center for Teacher Effectiveness: Validating Measures of Effective Math Teaching,Other,Other,FALSE,research center (not a trial),non-RCT,FALSE,NA,FALSE,abstract + eric,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,138,FALSE
R305C100023,National Research and Development Center on Scaling Up Effective Schools,Other,Other,FALSE,research center (not a trial),non-RCT,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,11,FALSE
R305C100024,National Research & Development Center on Cognition and Mathematics Instruction,Other,Other,FALSE,research center (not a trial),non-RCT,FALSE,NA,FALSE,abstract + eric,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,20,FALSE
R305C110011,The Center for Analysis of Postsecondary Education and Employment,Other,Other,FALSE,research center (not a trial),non-RCT,FALSE,NA,FALSE,eric,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,259,FALSE
R305C120001,Center for the Study of Adult Literacy (CSAL): Developing Instructional Approaches Suited to the Cognitive and Motivational Needs for Struggling Adults,Other,Other,FALSE,research center (not a trial),non-RCT,FALSE,NA,FALSE,eric,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,17,FALSE
R305C120008,National Center for Analysis of Longitudinal Data in Education Research (CALDER),Other,Other,FALSE,research center (not a trial),non-RCT,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,123,FALSE
R305C140008,National Center for Research in Policy and Practice,Other,Other,FALSE,research center (not a trial),non-RCT,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5,FALSE
R305C140018,National Research Center on the Gifted and Talented,Other,Other,FALSE,research center (not a trial),non-RCT,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,16,FALSE
R305C150007,"Center on Standards, Alignment, Instruction and Learning (C-SAIL)",Other,Other,FALSE,research center (not a trial),non-RCT,FALSE,NA,FALSE,abstract + eric,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,18,FALSE
R305C150017,The Center for Research Use in Education (CRUE),Other,Other,FALSE,research center (not a trial),non-RCT,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,8,FALSE
R305C180025,The National Center for Research on Education Access and Choice,Other,Other,FALSE,research center (not a trial),non-RCT,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,16,FALSE
R305C190004,The National Center for Rural Education Research Networks (NCRERN),Other,Other,FALSE,research center (not a trial),non-RCT,FALSE,NA,FALSE,abstract + eric,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,1,FALSE
R305C200008,National Research and Development Center to Improve Education for Secondary English Learners,Other,Other,FALSE,research center (not a trial),non-RCT,FALSE,NA,FALSE,purpose,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,4,FALSE
R305C200012,National Center for Research on Gifted Education,Other,Other,FALSE,research center (not a trial),non-RCT,FALSE,NA,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4,FALSE
R324C080006,National Research and Development Center on Serious Behavior Disorders at the Secondary Level,Other,Other,FALSE,research center (not a trial),non-RCT,FALSE,NA,FALSE,abstract + eric,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,19,FALSE
R324C110004,National Research and Development Center on Assessment and Accountability for Special Education,Other,Other,FALSE,research center (not a trial),non-RCT,FALSE,NA,FALSE,abstract,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,23,FALSE
R324C120001,Special Education Research and Development Center on Reading Instruction for Deaf and Hard of Hearing Students,Other,Other,FALSE,research center (not a trial),non-RCT,FALSE,NA,FALSE,eric,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,10,FALSE
